number,background,beard,dress,eyes,eyewear,face,head,skin
1503,orange,none,jobs,bro,none,nyc,zoro,trippy
1504,yellow,none,la,zobro,pirate,lol,aantonop,machine
1505,blue,hulk,army,zobro,gold,love,zoro,machine
1506,orange,none,kill,bro,3d,holmes,belair,trippy
1507,dark-green,none,eminem,sic,xmen,smile,none,dalmation
1508,orange,muscat,dead,what,vision,lol,hell,dalmation
1509,green,none,gala,lost,miami,smile,nyc,plain
1510,green,none,lol,what,matrix,sic,ride,ink
1511,brown,nice,hawaii,bro,gandhi,smile,pop,plain
1512,green,none,none,bro,none,love,ride,plain
1513,green,washington,party,what,thug,smile,sumo,ink
1514,orange,nice,gold,sic,none,sic,nj,plain
1515,yellow,moscow,track,fire,none,candy,london,trippy
1516,brown,none,jobs,zobro,love,gurgaon,bingham,avatar
1517,teal,none,gold,lost,party,lol,nyc,alien
1518,blue,hulk,jdh,sus,none,gurgaon,none,alien
1519,blue,muscat,saul,happy,3d,vape,pirate,ink
1520,orange,nice,taipei,sus,vegas,party,food,machine
1521,blue,tehran,btc,where,miami,candy,jerusalem,alien
1522,brown,none,nyc,sus,android,love,messi,plain
1523,red,tehran,none,gotcha,matrix,love,punk,tiger
1524,red,muscat,guest,bro,potter,tobacco,taproot,plain
1525,brown,none,venice,sus,pirate,naples,bingham,tiger
1526,orange,none,none,bro,matrix,smile,scotland,plain
1527,red,none,space,what,zorro,gurgaon,travolta,tiger
1528,mint,nice,knight,where,miami,smile,aantonop,plain
1529,green,rhodes,space,gotcha,gandhi,smile,king,zombie
1530,blue,hulk,none,zobro,none,bigo,zoro,alien
1531,red,none,law,gotcha,3d,love,angel,ink
1532,mint,washington,none,sic,none,love,alabama,machine
1533,purple,none,hack,bro,tech,havana,none,trippy
1534,mint,none,zobro,sus,miami,cheeky,travolta,plain
1535,dark-green,none,btc,happy,none,holmes,rico,plain
1536,yellow,tehran,navy,bro,miami,lol,pirate,plain
1537,yellow,none,la,fire,none,candy,hell,ink
1538,orange,austin,none,bro,gold,bigo,samurai,zombie
1539,dark-green,washington,malaga,where,thug,cheeky,punk,trippy
1540,brown,lebanon,popeye,eth,none,gurgaon,golf,tiger
1541,green,none,space,fire,thug,gurgaon,food,plain
1542,yellow,rhodes,jdh,what,thug,nyc,london,dalmation
1543,blue,none,virginia,where,none,smile,travolta,dmt
1544,green,nice,lahore,where,none,gurgaon,devil,gold
1545,teal,none,naruto,eth,none,tobacco,noogle,plain
1546,brown,moscow,dead,dead,gold,nyc,pods,dalmation
1547,dark-green,none,ninja,bro,potter,candy,angel,ape
1548,green,tehran,boston,zobro,vegas,candy,travolta,ink
1549,red,lebanon,boston,where,matrix,party,popeye,avatar
1550,orange,muscat,kermit,gotcha,none,gurgaon,zoro,plain
1551,brown,tehran,mumbai,where,tech,love,queen,plain
1552,orange,tehran,army,what,potter,candy,none,tiger
1553,orange,none,kobe,btc,none,candy,devil,machine
1554,dark-green,none,farming,bro,thug,420,pop,trippy
1555,blue,nice,track,happy,android,love,punk,gold
1556,green,none,guantanamo,bro,thug,tobacco,fireman,tiger
1557,red,lebanon,lahore,where,miami,nyc,bravo,gold
1558,brown,moscow,samurai,dead,none,bigo,mexico,dmt
1559,orange,none,hack,bro,thug,mexico,none,dalmation
1560,yellow,lebanon,eminem,fire,none,smile,none,dmt
1561,green,moscow,none,eth,none,sic,kazan,plain
1562,orange,muscat,hawaii,sus,potter,420,bravo,ape
1563,brown,austin,agra,gotcha,pirate,candy,pop,machine
1564,yellow,nice,none,eth,none,candy,london,gold
1565,yellow,lebanon,none,gotcha,party,smile,ride,avatar
1566,yellow,none,kermit,happy,potter,smile,panama,alien
1567,orange,rhodes,amsterdam,zobro,miami,smile,crete,trippy
1568,mint,rhodes,kobe,lost,thug,naples,messi,avatar
1569,green,washington,popeye,dead,gold,smile,minnesota,plain
1570,teal,tehran,none,bro,none,sic,military,dalmation
1571,mint,austin,venice,lost,none,sic,vegas,trippy
1572,mint,austin,navy,sus,zorro,mexico,devil,dmt
1573,blue,none,jordan,where,gold,smile,queen,plain
1574,dark-green,none,btc,bro,gandhi,lol,angel,ink
1575,green,rhodes,kobe,sic,none,nyc,london,avatar
1576,red,none,none,zobro,vision,naples,army,plain
1577,red,none,space,happy,party,cheeky,noogle,zombie
1578,yellow,none,jobs,lost,android,love,popeye,tiger
1579,dark-green,none,jdh,fire,none,sic,military,plain
1580,blue,washington,none,what,party,nyc,jerusalem,trippy
1581,red,tehran,lol,zobro,gold,seville,zoro,avatar
1582,red,lebanon,hawaii,sus,party,vape,zoro,plain
1583,yellow,rhodes,puffer,sus,thug,bigo,sumo,plain
1584,brown,tehran,jdh,sic,gandhi,love,bravo,trippy
1585,purple,austin,none,bro,miami,sic,ninja,avatar
1586,brown,muscat,taipei,happy,tech,lol,bravo,ink
1587,yellow,moscow,agra,zobro,none,bigo,scotland,avatar
1588,green,hulk,farming,bro,potter,party,nyc,avatar
1589,dark-green,none,airforce,bro,gandhi,smile,taproot,tiger
1590,dark-green,moscow,hawaii,happy,pirate,smile,ninja,plain
1591,orange,rhodes,airforce,bro,zorro,mexico,scotland,zombie
1592,blue,none,amazon,sic,none,lol,sumo,zombie
1593,teal,none,army,happy,love,sic,popeye,ink
1594,red,none,poker,where,vegas,naples,aantonop,machine
1595,red,rhodes,malaga,bro,matrix,cheeky,golf,machine
1596,purple,austin,luffy,lost,none,lol,ride,trippy
1597,green,none,cold,btc,none,candy,pop,ink
1598,purple,none,samurai,bro,3d,smile,kazan,machine
1599,brown,none,luffy,sus,vegas,tobacco,travolta,machine
1600,purple,muscat,party,what,matrix,naples,ninja,ape
1601,yellow,muscat,amazon,btc,none,smile,aantonop,ape
1602,brown,hulk,hack,where,potter,sic,none,plain
1603,brown,none,law,bro,none,sic,panama,plain
1604,brown,none,venice,bro,xmen,sic,fireman,plain
1605,orange,nice,lahore,where,3d,bigo,sumo,tiger
1606,mint,lebanon,army,bro,none,smile,golf,alien
1607,purple,rhodes,taipei,btc,none,gurgaon,athens,machine
1608,green,tehran,space,sus,thug,lol,hell,ink
1609,brown,washington,farming,happy,party,smile,sparta,trippy
1610,teal,none,rich,eth,none,cheeky,paris,ape
1611,orange,moscow,space,happy,android,holmes,nj,trippy
1612,yellow,muscat,ride,eth,none,gurgaon,hell,gold
1613,red,none,nyc,love,none,lol,travolta,zombie
1614,yellow,hulk,zobro,lost,3d,gurgaon,london,dalmation
1615,teal,nice,jdh,sic,office,lol,vegas,zombie
1616,red,rhodes,none,where,party,gurgaon,crete,ink
1617,dark-green,none,la,dead,gold,naples,london,ink
1618,orange,none,mib,bro,miami,love,athens,dalmation
1619,blue,none,monaco,sic,matrix,smile,bravo,tiger
1620,green,none,jdh,dead,party,cheeky,pop,ink
1621,green,none,jobs,sus,gandhi,candy,ninja,plain
1622,orange,hulk,monaco,lost,gandhi,havana,fireman,trippy
1623,purple,none,popeye,eth,none,smile,fireman,ink
1624,teal,none,mib,btc,none,seville,crete,dalmation
1625,green,moscow,kermit,where,matrix,naples,travolta,zombie
1626,green,washington,malaga,bro,miami,smile,bingham,dalmation
1627,orange,muscat,space,what,potter,candy,devil,gold
1628,brown,muscat,mib,bro,gandhi,smile,travolta,machine
1629,orange,none,none,bro,pirate,cheeky,music,dmt
1630,teal,nice,none,gotcha,party,sic,noogle,dalmation
1631,dark-green,none,venice,lost,android,smile,monk,dalmation
1632,teal,muscat,airforce,happy,potter,cheeky,zoro,zombie
1633,blue,moscow,malibu,sus,3d,cheeky,kazan,trippy
1634,yellow,none,poker,gotcha,none,420,noogle,plain
1635,orange,washington,cold,what,miami,cheeky,aantonop,trippy
1636,mint,hulk,sailor,fire,none,love,jerusalem,plain
1637,purple,none,none,gotcha,potter,candy,zoro,zombie
1638,mint,none,la,where,thug,bigo,king,alien
1639,red,none,rich,what,machine,sic,king,plain
1640,red,austin,guantanamo,happy,android,candy,army,ink
1641,blue,lebanon,boston,zobro,office,cheeky,cairo,dalmation
1642,brown,none,eminem,eth,none,tobacco,none,dalmation
1643,blue,rhodes,zion,bro,office,smile,army,tiger
1644,red,nice,guantanamo,bro,thug,bigo,punk,plain
1645,orange,lebanon,hack,bro,none,smile,none,dmt
1646,teal,tehran,farming,dead,none,lol,pods,tiger
1647,mint,austin,night,eth,none,gurgaon,travolta,plain
1648,red,none,none,zobro,none,cheeky,vegas,trippy
1649,mint,rhodes,naruto,happy,tech,party,crete,machine
1650,red,none,sailor,gotcha,gold,lol,angel,plain
1651,mint,moscow,kermit,sus,gandhi,mexico,sparta,dalmation
1652,red,tehran,lol,dead,gandhi,lol,taproot,plain
1653,yellow,none,hawaii,happy,android,sic,king,plain
1654,brown,none,zobro,love,matrix,sic,pop,dalmation
1655,orange,none,none,happy,none,lol,ninja,plain
1656,brown,muscat,agra,happy,android,lol,alabama,plain
1657,mint,none,amazon,happy,3d,lol,athens,plain
1658,teal,lebanon,samurai,bro,none,lol,hell,ink
1659,yellow,lebanon,space,sus,tech,smile,devil,avatar
1660,yellow,lebanon,luffy,what,android,candy,none,dalmation
1661,orange,lebanon,sailor,zobro,machine,cheeky,bingham,panda
1662,purple,none,bull,zobro,gandhi,naples,pods,plain
1663,green,washington,jdh,btc,none,sic,ninja,dalmation
1664,dark-green,none,none,what,vegas,bigo,london,avatar
1665,teal,muscat,zion,happy,none,candy,military,avatar
1666,brown,none,space,sic,zorro,love,zoro,dalmation
1667,orange,none,army,btc,none,bigo,pods,ink
1668,brown,none,boston,where,none,lol,sparta,panda
1669,purple,lebanon,nyc,happy,party,bigo,belair,ink
1670,mint,muscat,none,bro,thug,nyc,zoro,avatar
1671,green,rhodes,kermit,sic,none,bigo,sumo,avatar
1672,dark-green,none,fairbanks,gotcha,potter,naples,nj,ape
1673,dark-green,nice,rich,lost,xmen,love,samurai,plain
1674,red,rhodes,army,zobro,thug,lol,angel,alien
1675,yellow,hulk,jobs,sus,gandhi,gurgaon,nj,plain
1676,blue,none,amazon,sus,gold,gurgaon,bingham,avatar
1677,brown,none,la,btc,none,sic,fireman,alien
1678,dark-green,none,track,what,matrix,smile,messi,plain
1679,blue,nice,jdh,gotcha,thug,naples,sparta,plain
1680,dark-green,tehran,track,sus,gold,bigo,punk,dalmation
1681,red,none,jdh,love,android,smile,noogle,tiger
1682,red,austin,none,sus,matrix,nyc,hell,plain
1683,purple,none,lahore,love,thug,420,queen,plain
1684,orange,tehran,taipei,btc,none,party,nyc,tiger
1685,red,none,luffy,eth,none,cheeky,minnesota,ape
1686,purple,none,zobro,what,office,gurgaon,ninja,zombie
1687,red,none,popeye,where,vegas,havana,sparta,alien
1688,red,none,la,btc,none,420,minnesota,trippy
1689,brown,none,army,love,matrix,cheeky,dream,zombie
1690,brown,muscat,dead,what,gold,lol,nj,ape
1691,red,moscow,taipei,bro,none,sic,nj,tiger
1692,blue,rhodes,army,sus,none,havana,oregon,tiger
1693,green,moscow,none,dead,party,vape,scotland,tiger
1694,yellow,none,none,gotcha,potter,cheeky,travolta,avatar
1695,dark-green,lebanon,hack,what,gandhi,smile,none,alien
1696,mint,moscow,hawaii,gotcha,none,smile,aantonop,zombie
1697,orange,nice,none,sus,none,sic,belair,tiger
1698,teal,moscow,boston,bro,xmen,gurgaon,none,ape
1699,mint,muscat,puffer,happy,matrix,candy,london,ink
1700,yellow,lebanon,none,sic,none,cheeky,pirate,plain
1701,green,none,none,dead,vegas,smile,sparta,avatar
1702,orange,washington,monaco,fire,none,cheeky,vegas,ink
1703,yellow,nice,popeye,what,party,havana,crete,zombie
1704,green,austin,agra,bro,none,sic,bravo,dmt
1705,mint,tehran,law,sus,zorro,naples,army,trippy
1706,purple,none,none,zobro,thug,cheeky,ride,alien
1707,brown,none,lahore,bro,3d,tobacco,none,avatar
1708,teal,nice,none,sus,party,candy,minnesota,plain
1709,mint,none,none,happy,android,naples,hell,avatar
1710,orange,tehran,jobs,zobro,potter,nyc,bingham,alien
1711,green,none,none,bro,party,love,pirate,zombie
1712,yellow,hulk,amazon,eth,none,gurgaon,pirate,dalmation
1713,red,none,bavaria,sic,vegas,love,paris,tiger
1714,green,lebanon,army,sic,tech,smile,mexico,plain
1715,dark-green,austin,none,bro,thug,candy,none,avatar
1716,yellow,none,malibu,sus,none,seville,music,plain
1717,teal,washington,jdh,zobro,none,gurgaon,rico,plain
1718,blue,none,hawaii,gotcha,3d,lol,king,ink
1719,blue,none,kill,where,party,420,music,trippy
1720,orange,none,farming,happy,android,sic,scotland,trippy
1721,orange,rhodes,sailor,dead,party,gurgaon,dream,tiger
1722,orange,none,hack,bro,party,party,none,dmt
1723,orange,none,none,gotcha,none,tobacco,fireman,ink
1724,green,hulk,monaco,happy,pirate,party,minnesota,ink
1725,red,nice,fairbanks,happy,none,cheeky,golf,plain
1726,orange,washington,saul,happy,none,bigo,paris,zombie
1727,teal,austin,shinobi,sus,gold,bigo,bravo,plain
1728,brown,lebanon,track,zobro,xmen,gurgaon,golf,dalmation
1729,red,none,ride,lost,vision,gurgaon,panama,tiger
1730,dark-green,muscat,btc,sus,vegas,sic,angel,dalmation
1731,mint,none,kermit,gotcha,matrix,smile,nj,zombie
1732,purple,none,rio,sus,none,gurgaon,cairo,zombie
1733,red,washington,jdh,bro,android,smile,pop,plain
1734,brown,none,puffer,sus,matrix,smile,mexico,zombie
1735,red,austin,army,zobro,party,gurgaon,travolta,dalmation
1736,blue,none,hawaii,sic,vegas,gurgaon,london,tiger
1737,brown,none,none,sus,vegas,mexico,zoro,tiger
1738,blue,lebanon,king,happy,3d,cheeky,ride,plain
1739,orange,rhodes,kermit,happy,office,smile,military,machine
1740,blue,tehran,naruto,sus,none,smile,golf,ink
1741,yellow,none,mib,dead,android,lol,sumo,trippy
1742,mint,lebanon,sicily,where,love,lol,aantonop,machine
1743,purple,none,airforce,bro,zorro,party,fireman,plain
1744,brown,washington,malaga,fire,zorro,smile,ninja,dalmation
1745,yellow,tehran,jobs,sus,none,holmes,crete,tiger
1746,green,washington,none,love,gold,holmes,popeye,trippy
1747,blue,nice,kobe,happy,none,smile,angel,plain
1748,teal,none,nyc,fire,none,candy,mexico,alien
1749,mint,none,cupid,eth,none,sic,queen,plain
1750,dark-green,none,airforce,where,love,cheeky,nyc,alien
1751,mint,rhodes,amsterdam,lost,vegas,holmes,army,machine
1752,teal,austin,dead,where,matrix,havana,devil,plain
1753,green,washington,track,what,pirate,bigo,angel,ink
1754,yellow,lebanon,agra,where,potter,bigo,rico,plain
1755,brown,lebanon,zion,where,none,sic,nyc,tiger
1756,yellow,tehran,agra,sic,pirate,sic,oregon,panda
1757,mint,none,smart,happy,party,love,taproot,dalmation
1758,orange,none,cupid,happy,miami,smile,angel,plain
1759,red,tehran,navy,zobro,none,smile,zoro,ink
1760,blue,lebanon,mumbai,what,none,smile,paris,machine
1761,green,none,none,bro,office,lol,devil,trippy
1762,dark-green,none,puffer,bro,potter,nyc,alabama,alien
1763,red,rhodes,poker,eth,none,holmes,messi,ape
1764,brown,nice,amazon,btc,none,gurgaon,ride,machine
1765,green,none,none,happy,none,lol,paris,trippy
1766,purple,none,saul,where,love,sic,paris,machine
1767,orange,washington,saul,zobro,machine,smile,queen,plain
1768,green,none,fairbanks,bro,android,smile,fireman,trippy
1769,yellow,none,jordan,btc,none,candy,samurai,tiger
1770,teal,none,navy,fire,office,bigo,scotland,alien
1771,orange,tehran,shinobi,fire,gandhi,cheeky,pop,gold
1772,brown,none,army,zobro,vision,vape,nyc,machine
1773,teal,rhodes,space,bro,potter,nyc,food,ape
1774,brown,washington,party,zobro,vision,party,alabama,machine
1775,green,nice,malibu,happy,gold,cheeky,oregon,avatar
1776,teal,none,bavaria,bro,none,love,angel,trippy
1777,mint,none,gold,gotcha,xmen,candy,taproot,plain
1778,green,lebanon,boston,fire,tech,bigo,oregon,tiger
1779,brown,tehran,bull,bro,machine,seville,military,trippy
1780,blue,austin,none,love,none,smile,ride,dalmation
1781,red,hulk,none,what,none,cheeky,popeye,dalmation
1782,purple,none,ride,sus,vegas,smile,hell,plain
1783,green,none,eminem,where,android,love,none,gold
1784,red,none,jobs,happy,potter,gurgaon,military,avatar
1785,orange,muscat,jdh,btc,none,sic,sumo,alien
1786,teal,nice,poker,btc,none,smile,london,plain
1787,orange,moscow,track,sus,party,mexico,aantonop,dmt
1788,blue,none,none,happy,matrix,420,vegas,dmt
1789,yellow,none,shinobi,eth,none,smile,music,tiger
1790,dark-green,nice,btc,bro,vision,cheeky,pirate,trippy
1791,yellow,none,malaga,sus,android,love,golf,avatar
1792,brown,none,btc,gotcha,machine,candy,noogle,plain
1793,yellow,none,sailor,fire,none,nyc,crete,trippy
1794,mint,muscat,puffer,where,pirate,lol,bravo,trippy
1795,blue,nice,poker,sic,none,cheeky,taproot,avatar
1796,mint,none,army,bro,love,sic,none,dalmation
1797,dark-green,none,ninja,bro,thug,bigo,sumo,plain
1798,green,austin,cupid,bro,potter,bigo,panama,dalmation
1799,mint,austin,la,where,matrix,sic,punk,trippy
1800,teal,austin,none,lost,zorro,love,pirate,dalmation
1801,red,rhodes,rich,what,thug,naples,travolta,tiger
1802,green,lebanon,nyc,happy,android,love,punk,tiger
1803,brown,nice,hack,btc,none,candy,none,plain
1804,blue,nice,hack,gotcha,none,sic,none,zombie
1805,brown,none,kermit,gotcha,none,bigo,noogle,trippy
1806,blue,washington,rich,what,tech,smile,pods,avatar
1807,green,none,none,bro,pirate,cheeky,kazan,tiger
1808,green,none,track,what,potter,smile,scotland,zombie
1809,yellow,hulk,jordan,gotcha,xmen,party,punk,trippy
1810,green,none,hack,happy,pirate,party,none,trippy
1811,yellow,none,poker,bro,matrix,candy,pirate,plain
1812,blue,muscat,poker,dead,potter,gurgaon,ride,avatar
1813,purple,hulk,malibu,zobro,office,lol,bravo,plain
1814,purple,rhodes,eminem,happy,matrix,candy,none,zombie
1815,orange,hulk,hawaii,happy,office,lol,minnesota,trippy
1816,dark-green,rhodes,puffer,eth,none,smile,ride,gold
1817,red,washington,samurai,bro,3d,lol,zoro,plain
1818,yellow,muscat,none,zobro,gold,love,nyc,dmt
1819,red,muscat,farming,zobro,office,naples,scotland,ink
1820,mint,rhodes,none,happy,3d,lol,paris,plain
1821,red,washington,airforce,sus,machine,love,dream,alien
1822,brown,none,jobs,bro,vegas,naples,alabama,plain
1823,green,none,space,what,vegas,smile,panama,plain
1824,dark-green,none,track,bro,miami,tobacco,food,dalmation
1825,red,washington,eminem,fire,zorro,lol,none,plain
1826,teal,none,bavaria,fire,potter,sic,fireman,plain
1827,brown,none,shinobi,where,android,vape,golf,dalmation
1828,mint,rhodes,btc,sic,potter,love,ride,trippy
1829,blue,none,jobs,zobro,none,smile,bravo,tiger
1830,red,none,jdh,bro,love,smile,mexico,trippy
1831,blue,austin,poker,eth,none,sic,vegas,ape
1832,mint,none,space,lost,matrix,cheeky,scotland,dmt
1833,dark-green,none,none,where,none,holmes,punk,avatar
1834,purple,washington,law,fire,gold,vape,paris,zombie
1835,dark-green,none,army,eth,none,love,travolta,dalmation
1836,purple,none,wallst,bro,vegas,nyc,ride,ink
1837,purple,muscat,space,happy,3d,tobacco,noogle,machine
1838,blue,muscat,nyc,where,gold,love,devil,avatar
1839,blue,none,ninja,dead,none,love,paris,trippy
1840,orange,muscat,jobs,dead,party,smile,crete,plain
1841,dark-green,none,jobs,sus,matrix,havana,pop,trippy
1842,blue,none,amazon,where,potter,nyc,army,tiger
1843,yellow,hulk,farming,love,gold,smile,ninja,trippy
1844,yellow,none,space,happy,gandhi,cheeky,bingham,plain
1845,purple,none,bavaria,lost,office,lol,taproot,dmt
1846,mint,austin,gala,what,love,cheeky,jerusalem,ink
1847,blue,none,hawaii,sic,none,smile,army,alien
1848,blue,none,btc,sus,vision,cheeky,mexico,dmt
1849,blue,tehran,guantanamo,bro,none,smile,belair,plain
1850,yellow,austin,sicily,zobro,none,cheeky,paris,trippy
1851,yellow,nice,gala,lost,potter,tobacco,travolta,avatar
1852,orange,austin,track,btc,none,cheeky,nyc,tiger
1853,orange,rhodes,kobe,lost,miami,420,hell,trippy
1854,mint,nice,btc,where,none,lol,king,trippy
1855,teal,moscow,nyc,zobro,vegas,lol,pods,zombie
1856,green,tehran,none,zobro,potter,smile,belair,dmt
1857,purple,moscow,taipei,zobro,3d,party,zoro,ink
1858,orange,none,hawaii,zobro,android,bigo,sumo,trippy
1859,green,none,agra,bro,android,bigo,athens,tiger
1860,purple,none,navy,happy,tech,bigo,rico,alien
1861,yellow,nice,eminem,where,gandhi,holmes,none,dmt
1862,brown,austin,farming,sic,gandhi,vape,nyc,ink
1863,dark-green,none,navy,bro,party,candy,sparta,dalmation
1864,teal,none,kobe,lost,miami,smile,none,tiger
1865,blue,hulk,amsterdam,what,party,nyc,noogle,plain
1866,purple,austin,lahore,eth,none,nyc,samurai,avatar
1867,blue,muscat,airforce,bro,none,smile,zoro,tiger
